size,stones,score_komi,score_neural,winrate_komi
19,BC9 BQ6,17.0,15.9207932,0.48349538
19,BC9 BQ7,16.5,15.718506,0.507336148
19,BC9 BQ8,16.5,15.7495078,0.511717716
19,BC9 BQ9,16.5,15.755483,0.512314842
19,BC9 BQ10,16.5,15.6631868,0.512585233
19,BC9 BQ11,17.0,15.805776,0.487694682
19,BC9 BQ12,17.0,15.7595897,0.488558878
19,BC9 BQ13,17.0,15.7395697,0.478187936
19,BC9 BQ14,17.0,16.0652234,0.496247247
19,BC9 BQ15,17.5,16.6322944,0.498903972
19,BC9 BQ16,17.5,16.8694844,0.513761871
19,BC9 BR9,16.5,15.805397,0.507659825
19,BC9 BR10,16.5,15.7420822,0.517364215
19,BC9 BR11,17.0,15.8845969,0.487226235
19,BC9 WA1,18.0,17.3223571,0.517500811
19,BC9 WA2,14.0,13.0567973,0.48937617
19,BC9 WA3,13.5,12.9880687,0.507111085
19,BC9 WA4,13.0,12.7285581,0.509230379
19,BC9 WA5,13.0,12.5921679,0.508009942
19,BC9 WA6,13.5,12.8953618,0.512576308
19,BC9 WA7,13.5,12.7893226,0.504937183
19,BC9 WA8,13.0,12.2588085,0.49376152
19,BC9 WA9,13.0,12.4498913,0.502300324
19,BC9 WA10,13.0,12.205966,0.483087293
19,BC9 WA11,13.0,12.4338272,0.50172101
19,BC9 WA12,13.5,12.7480677,0.498723197
19,BC9 WA13,13.5,12.7612141,0.504477754
19,BC9 WA14,13.0,12.541585,0.517287201
19,BC9 WA15,13.0,12.3455167,0.484177538
19,BC9 WA16,13.0,12.5189962,0.49403659
19,BC9 WA17,13.5,12.9607609,0.510880818
19,BC9 WA18,14.0,13.1748668,0.505024641
19,BC9 WA19,18.0,17.110878,0.511198246
19,BC9 WB1,14.0,13.0147511,0.485780604
19,BC9 WB2,10.0,9.66397533,0.503248999
19,BC9 WB3,8.5,8.25019788,0.48265802
19,BC9 WB4,7.5,7.66647876,0.504726542
19,BC9 WB5,8.0,7.84714759,0.484076664
19,BC9 WB6,8.0,8.09374524,0.499288241
19,BC9 WB7,8.0,7.97595119,0.493458474
19,BC9 WB8,8.0,8.25165028,0.510298699
19,BC9 WB9,7.0,7.30486284,0.513222868
19,BC9 WB10,8.0,8.00392676,0.485219407
19,BC9 WB11,7.5,7.70227667,0.51009076
19,BC9 WB12,8.0,8.17949244,0.513980328
19,BC9 WB13,8.0,8.08298065,0.508973833
19,BC9 WB14,7.5,7.59342761,0.513874389
19,BC9 WB15,7.0,7.13805686,0.523154456
19,BC9 WB16,7.5,7.56882019,0.513461526
19,BC9 WB17,8.5,8.32520306,0.505525547
19,BC9 WB18,10.5,9.8897042,0.488730689
19,BC9 WB19,14.0,13.2245073,0.506451489
19,BC9 WC1,13.5,12.8180529,0.497324392
19,BC9 WC2,8.0,8.06580038,0.516414736
19,BC9 WC3,6.0,5.7162881,0.487117558
19,BC9 WC4,5.5,5.30516898,0.505096587
19,BC9 WC5,6.5,6.11113878,0.481849919
19,BC9 WC6,6.5,6.58472429,0.504525522
19,BC9 WC7,6.5,6.77364204,0.519330994
19,BC9 WC8,6.5,6.36318712,0.497230826
19,BC9 WC10,7.0,7.05857273,0.48929143
19,BC9 WC11,6.5,6.33996962,0.486612115
19,BC9 WC12,6.5,6.61451745,0.510971067
19,BC9 WC13,6.5,6.61003947,0.516046196
19,BC9 WC14,6.5,6.43915276,0.497489975
19,BC9 WC15,6.0,5.7617014,0.500880358
19,BC9 WC16,6.0,5.48735666,0.474200121
19,BC9 WC17,6.0,5.82615782,0.502002746
19,BC9 WC18,8.5,8.27103576,0.494033385
19,BC9 WC19,13.5,12.7892167,0.505551267
19,BC9 WD1,13.0,12.6507953,0.508840756
19,BC9 WD2,7.5,7.66487164,0.500920861
19,BC9 WD3,5.5,5.07451362,0.496844057
19,BC9 WD4,5.5,5.12897146,0.497500202
19,BC9 WD5,6.0,5.76575645,0.489971691
19,BC9 WD6,6.5,6.60214266,0.5110785
19,BC9 WD7,6.5,6.72684818,0.516024388
19,BC9 WD8,6.0,5.93942464,0.522219199
19,BC9 WD9,6.0,6.09902384,0.520235847
19,BC9 WD10,6.5,6.3934451,0.493006503
19,BC9 WD11,6.5,6.32090964,0.489110139
19,BC9 WD12,6.5,6.32428387,0.493757328
19,BC9 WD13,6.5,6.37686883,0.502306797
19,BC9 WD14,6.5,6.19694682,0.483642877
19,BC9 WD15,6.0,5.7018939,0.499594028
19,BC9 WD16,5.5,4.96017251,0.517189417
19,BC9 WD17,5.5,5.40624553,0.522458599
19,BC9 WD18,7.5,7.63558941,0.507682413
19,BC9 WD19,13.0,12.567424,0.490709087
19,BC9 WE1,13.0,12.2786728,0.487693018
19,BC9 WE2,7.5,7.22398976,0.481339814
19,BC9 WE3,6.0,5.81219672,0.500529171
19,BC9 WE4,6.0,5.88009793,0.504889369
19,BC9 WE5,6.5,6.54650602,0.506772037
19,BC9 WE6,6.5,6.59470346,0.522986815
19,BC9 WE7,6.5,6.496892,0.513481923
19,BC9 WE8,6.5,6.24886498,0.50123067
19,BC9 WE9,6.5,6.59102184,0.522474316
19,BC9 WE10,6.5,6.36705631,0.503352207
19,BC9 WE11,6.5,6.4249407,0.504206175
19,BC9 WE12,6.5,6.38191959,0.504095313
19,BC9 WE13,6.5,6.40625712,0.508533368
19,BC9 WE14,7.0,6.58705617,0.479929819
19,BC9 WE15,6.5,6.5177041,0.51746229
19,BC9 WE16,6.0,5.98255925,0.515007531
19,BC9 WE17,6.0,5.86511002,0.511988687
19,BC9 WE18,7.0,7.2256515,0.524062889
19,BC9 WE19,12.5,12.280618,0.515967466
19,BC9 WF1,13.5,12.5573773,0.484045577
19,BC9 WF2,7.5,7.53773115,0.518179401
19,BC9 WF3,6.0,5.96633602,0.517064231
19,BC9 WF4,6.0,5.79379751,0.503249317
19,BC9 WF5,6.5,6.62309692,0.519475921
19,BC9 WF6,6.5,6.50896367,0.515984675
19,BC9 WF7,6.5,6.46434376,0.505793139
19,BC9 WF8,6.5,6.37361041,0.503996193
19,BC9 WF9,6.5,6.46406511,0.510822356
19,BC9 WF10,6.5,6.36240171,0.503928099
19,BC9 WF11,6.5,6.43148737,0.50820403
19,BC9 WF12,6.5,6.44716275,0.513587363
19,BC9 WF13,7.0,6.51834093,0.474673337
19,BC9 WF14,7.0,6.6059825,0.491524378
19,BC9 WF15,7.0,6.6352999,0.492937848
19,BC9 WF16,6.5,5.97931802,0.477451115
19,BC9 WF17,6.0,6.1901866,0.51243467
19,BC9 WF18,8.0,7.55731616,0.477648612
19,BC9 WF19,13.0,12.4056362,0.504194509
19,BC9 WG1,13.5,12.6808716,0.492833925
19,BC9 WG2,8.0,7.88423638,0.502797701
19,BC9 WG3,6.5,6.4642235,0.491356903
19,BC9 WG4,6.5,6.26947931,0.486918313
19,BC9 WG5,6.5,6.39940013,0.508109687
19,BC9 WG6,6.5,6.44379564,0.510573384
19,BC9 WG7,6.5,6.41654709,0.505006006
19,BC9 WG8,6.5,6.39030668,0.506256365
19,BC9 WG9,6.5,6.40974158,0.502280833
19,BC9 WG10,6.5,6.40512884,0.508675167
19,BC9 WG11,6.5,6.44598129,0.514983388
19,BC9 WG12,6.5,6.47872363,0.519499064
19,BC9 WG13,6.5,6.47994482,0.524422006
19,BC9 WG14,7.0,6.47095066,0.478158283
19,BC9 WG15,6.5,6.42765892,0.516759448
19,BC9 WG16,6.5,6.24706297,0.487127629
19,BC9 WG17,6.5,6.396953,0.500087234
19,BC9 WG18,7.5,7.74239414,0.515917272
19,BC9 WG19,13.0,12.4943853,0.513923802
19,BC9 WH1,13.5,12.6821594,0.487214322
19,BC9 WH2,8.0,7.90094636,0.501380025
19,BC9 WH3,6.5,6.33081249,0.498265116
19,BC9 WH4,6.5,6.23263858,0.488206172
19,BC9 WH5,6.5,6.37764941,0.499395481
19,BC9 WH6,6.5,6.41477953,0.504657417
19,BC9 WH7,6.5,6.39929442,0.503869663
19,BC9 WH8,6.5,6.42093413,0.502395326
19,BC9 WH9,6.5,6.4177688,0.507384047
19,BC9 WH10,6.5,6.41284643,0.514088007
19,BC9 WH11,6.5,6.43821572,0.517490537
19,BC9 WH12,6.5,6.45920545,0.52138429
19,BC9 WH13,6.5,6.49118351,0.522292189
19,BC9 WH14,6.5,6.46815283,0.522443823
19,BC9 WH15,6.5,6.38808559,0.515338077
19,BC9 WH16,6.5,6.20691039,0.482386101
19,BC9 WH17,6.5,6.25098434,0.490101119
19,BC9 WH18,8.0,7.77703262,0.479938238
19,BC9 WH19,13.0,12.3988075,0.506436768
19,BC9 WJ1,13.5,12.5177747,0.481732642
19,BC9 WJ2,8.0,7.83287292,0.499035138
19,BC9 WJ3,6.5,6.38648857,0.504137199
19,BC9 WJ4,6.5,6.19763222,0.486736003
19,BC9 WJ5,6.5,6.33775664,0.498826373
19,BC9 WJ6,6.5,6.37293389,0.500374228
19,BC9 WJ7,6.5,6.38610253,0.502429668
19,BC9 WJ8,6.5,6.41153292,0.50656126
19,BC9 WJ9,6.5,6.4473195,0.511947597
19,BC9 WJ10,6.5,6.46230701,0.516836505
19,BC9 WJ11,6.5,6.49469635,0.520544811
19,BC9 WJ12,6.5,6.49005652,0.521927251
19,BC9 WJ13,6.5,6.46742686,0.519248613
19,BC9 WJ14,6.5,6.43847436,0.518299696
19,BC9 WJ15,6.5,6.40755104,0.512463561
19,BC9 WJ16,6.5,6.14934473,0.478435014
19,BC9 WJ17,6.5,6.33665476,0.487609726
19,BC9 WJ18,8.0,7.71454909,0.478130223
19,BC9 WJ19,13.0,12.3197476,0.496004558
19,BC9 WK1,13.0,12.4569764,0.517570846
19,BC9 WK2,8.0,7.76534353,0.504335142
19,BC9 WK3,6.5,6.31161474,0.502179966
19,BC9 WK4,6.5,6.23968605,0.490613147
19,BC9 WK5,6.5,6.37699627,0.504937169
19,BC9 WK6,6.5,6.38249304,0.503050324
19,BC9 WK7,6.5,6.4091942,0.507367561
19,BC9 WK8,6.5,6.44646027,0.511073766
19,BC9 WK9,6.5,6.49781311,0.514321932
19,BC9 WK10,6.5,6.52995061,0.517269279
19,BC9 WK11,6.5,6.51118443,0.520657736
19,BC9 WK12,6.5,6.52349003,0.520279303
19,BC9 WK13,6.5,6.4830182,0.518676671
19,BC9 WK14,6.5,6.44578927,0.515721913
19,BC9 WK15,6.5,6.44972054,0.513510408
19,BC9 WK16,6.5,6.1715,0.482957953
19,BC9 WK17,6.5,6.26787624,0.489018302
19,BC9 WK18,8.0,7.65361375,0.48398746
19,BC9 WK19,13.0,12.3052039,0.496862116
19,BC9 WL1,13.0,12.4283654,0.518909472
19,BC9 WL2,8.0,7.68493888,0.49442305
19,BC9 WL3,6.5,6.2318999,0.497064357
19,BC9 WL4,6.5,6.25205201,0.490683323
19,BC9 WL5,6.5,6.41723483,0.51096283
19,BC9 WL6,6.5,6.42057391,0.50775935
19,BC9 WL7,6.5,6.44082277,0.509163685
19,BC9 WL8,6.5,6.4555961,0.511443487
19,BC9 WL9,6.5,6.48080176,0.51503728
19,BC9 WL10,6.5,6.52420334,0.516649325
19,BC9 WL11,6.5,6.54732328,0.516518667
19,BC9 WL12,6.5,6.51084589,0.516483312
19,BC9 WL13,6.5,6.44582456,0.516710299
19,BC9 WL14,6.5,6.43973679,0.514704229
19,BC9 WL15,6.5,6.43524431,0.515053998
19,BC9 WL16,6.5,6.22050003,0.494155218
19,BC9 WL17,6.5,6.28547029,0.498747211
19,BC9 WL18,8.0,7.66212323,0.490038887
19,BC9 WL19,13.0,12.3841511,0.505399339
19,BC9 WM1,13.0,12.3607564,0.516129401
19,BC9 WM2,8.0,7.60804497,0.487938961
19,BC9 WM3,6.5,6.22699737,0.48941391
19,BC9 WM4,6.5,6.262795,0.486404447
19,BC9 WM5,6.5,6.45035985,0.515942997
19,BC9 WM6,6.5,6.46385992,0.51222192
19,BC9 WM7,6.5,6.44769635,0.511794807
19,BC9 WM8,6.5,6.48304592,0.511618844
19,BC9 WM9,6.5,6.51088067,0.512446204
19,BC9 WM10,6.5,6.50909208,0.514089377
19,BC9 WM11,6.5,6.51558514,0.513390721
19,BC9 WM12,6.5,6.48044329,0.513818989
19,BC9 WM13,6.5,6.4789892,0.514344743
19,BC9 WM14,6.5,6.45021973,0.512932834
19,BC9 WM15,6.5,6.41519103,0.514738752
19,BC9 WM16,6.5,6.22336732,0.490658309
19,BC9 WM17,6.5,6.27274365,0.495996382
19,BC9 WM18,8.0,7.60768361,0.485948718
19,BC9 WM19,13.0,12.445421,0.509470991
19,BC9 WN1,13.0,12.3928926,0.512145188
19,BC9 WN2,8.0,7.58305907,0.477605135
19,BC9 WN3,6.5,6.392797,0.492065987
19,BC9 WN4,6.5,6.25546849,0.489762457
19,BC9 WN5,6.5,6.51841959,0.521376909
19,BC9 WN6,6.5,6.45048474,0.512441894
19,BC9 WN7,6.5,6.44524762,0.512859345
19,BC9 WN8,6.5,6.47697816,0.513644662
19,BC9 WN9,6.5,6.5059665,0.512846307
19,BC9 WN10,6.5,6.49081266,0.513199402
19,BC9 WN11,6.5,6.49500456,0.513292921
19,BC9 WN12,6.5,6.46936678,0.512672102
19,BC9 WN13,6.5,6.45238835,0.5145855
19,BC9 WN14,6.5,6.45329708,0.512343705
19,BC9 WN15,6.5,6.45725981,0.51925222
19,BC9 WN16,6.5,6.22384016,0.491009509
19,BC9 WN17,6.5,6.47174509,0.4980132
19,BC9 WN18,7.5,7.58360526,0.518944909
19,BC9 WN19,13.0,12.4664658,0.507958643
19,BC9 WO1,13.0,12.3216315,0.50156189
19,BC9 WO2,7.5,7.40611892,0.50528939
19,BC9 WO3,6.0,6.16287706,0.520040062
19,BC9 WO4,6.0,5.97271003,0.521971297
19,BC9 WO5,6.5,6.5630996,0.524146125
19,BC9 WO6,7.0,6.55506082,0.47546982
19,BC9 WO7,6.5,6.42976833,0.513874666
19,BC9 WO8,6.5,6.44514235,0.511954859
19,BC9 WO9,6.5,6.46384437,0.512507106
19,BC9 WO10,6.5,6.49335379,0.514905494
19,BC9 WO11,6.5,6.44956363,0.51323073
19,BC9 WO12,6.5,6.42991613,0.513074242
19,BC9 WO13,6.5,6.44290484,0.509907411
19,BC9 WO14,6.5,6.50081342,0.52200223
19,BC9 WO15,6.5,6.54247202,0.523416547
19,BC9 WO16,6.5,6.0098651,0.478355424
19,BC9 WO17,6.5,6.21631302,0.473345464
19,BC9 WO18,7.5,7.35787212,0.51010072
19,BC9 WO19,13.0,12.4002173,0.492315302
19,BC9 WP1,13.0,12.2037514,0.485000118
19,BC9 WP2,7.5,7.14945334,0.476612672
19,BC9 WP3,6.0,5.72088684,0.493602575
19,BC9 WP4,6.0,5.5832645,0.480859596
19,BC9 WP5,6.5,6.46912352,0.500404955
19,BC9 WP6,7.0,6.5093721,0.476813802
19,BC9 WP7,6.5,6.42386718,0.516714572
19,BC9 WP8,6.5,6.37368255,0.512308376
19,BC9 WP9,6.5,6.44739724,0.50986436
19,BC9 WP10,6.5,6.47138657,0.513000992
19,BC9 WP11,6.5,6.4099118,0.514840289
19,BC9 WP12,6.5,6.36436516,0.514918109
19,BC9 WP13,6.5,6.42010285,0.519104035
19,BC9 WP14,6.5,6.52651381,0.523505213
19,BC9 WP15,6.5,6.50508043,0.496622895
19,BC9 WP16,6.0,5.59623325,0.481040008
19,BC9 WP17,6.0,5.80367236,0.503449428
19,BC9 WP18,7.5,7.16020515,0.475851509
19,BC9 WP19,13.0,12.223949,0.482892807
19,BC9 WQ1,13.0,12.4367924,0.504623643
19,BC9 WQ2,7.5,7.4578199,0.493536045
19,BC9 WQ3,5.5,5.36228402,0.515929455
19,BC9 WQ4,5.5,5.24956707,0.514953936
19,BC9 WQ5,6.0,5.58433193,0.484357861
19,BC9 WQ6,6.0,5.98393194,0.520045693
19,BC9 WQ7,6.5,6.21720436,0.494197592
19,BC9 WQ8,6.5,6.18623974,0.487069397
19,BC9 WQ9,6.5,6.21007283,0.491996442
19,BC9 WQ10,6.5,6.21501751,0.482692933
19,BC9 WQ11,6.5,6.15946452,0.489971951
19,BC9 WQ12,6.5,6.18563592,0.484108609
19,BC9 WQ13,6.5,6.22879704,0.489414648
19,BC9 WQ14,6.0,6.0376348,0.525831851
19,BC9 WQ15,6.0,5.55809573,0.485968593
19,BC9 WQ16,5.5,5.27984848,0.522274769
19,BC9 WQ17,6.0,5.45475951,0.482489807
19,BC9 WQ18,7.5,7.44429229,0.493317789
19,BC9 WQ19,13.0,12.4510651,0.49189597
19,BC9 WR1,14.0,12.9842161,0.480253829
19,BC9 WR2,8.0,8.05537377,0.514918145
19,BC9 WR3,6.0,5.59468961,0.483318303
19,BC9 WR4,5.5,5.38832144,0.520601138
19,BC9 WR5,6.0,5.71510984,0.492282693
19,BC9 WR6,6.0,6.19796063,0.521665431
19,BC9 WR7,6.5,6.42372636,0.492055778
19,BC9 WR8,6.5,6.21941405,0.490060809
19,BC9 WR9,6.5,6.25313633,0.495836522
19,BC9 WR10,6.5,6.18407282,0.489651843
19,BC9 WR11,6.5,6.26184033,0.492043082
19,BC9 WR12,6.5,6.20153236,0.48793486
19,BC9 WR13,6.5,6.39698972,0.493573206
19,BC9 WR14,6.0,6.21553535,0.521248062
19,BC9 WR15,6.0,5.71693826,0.496672721
19,BC9 WR16,5.5,5.35633541,0.522705489
19,BC9 WR17,6.0,5.6610524,0.49477908
19,BC9 WR18,8.5,8.08017283,0.484955041
19,BC9 WR19,13.5,12.9515763,0.51655219
19,BC9 WS1,14.0,13.1704536,0.487520972
19,BC9 WS2,10.0,9.72982767,0.499089948
19,BC9 WS3,8.0,8.08510073,0.515203984
19,BC9 WS4,7.5,7.48451397,0.487528462
19,BC9 WS5,7.5,7.18296363,0.482195543
19,BC9 WS6,7.5,7.36343671,0.516984181
19,BC9 WS7,8.0,7.54757235,0.478274792
19,BC9 WS8,8.0,7.63393308,0.480851375
19,BC9 WS9,8.0,7.61625146,0.4820599
19,BC9 WS10,8.0,7.56593837,0.483723058
19,BC9 WS11,8.0,7.6498931,0.484993351
19,BC9 WS12,8.0,7.67370151,0.479608991
19,BC9 WS13,7.5,7.56728329,0.511592562
19,BC9 WS14,7.5,7.35612678,0.512604717
19,BC9 WS15,7.0,7.13064493,0.521665905
19,BC9 WS16,7.5,7.35394431,0.482942646
19,BC9 WS17,8.5,8.10753856,0.483723528
19,BC9 WS18,10.0,9.78606877,0.514442907
19,BC9 WS19,14.0,13.290529,0.495665585
19,BC9 WT1,18.5,17.1511759,0.490491283
19,BC9 WT2,14.0,13.1873549,0.48784221
19,BC9 WT3,13.5,12.9868844,0.513492167
19,BC9 WT4,13.0,12.4584561,0.503528978
19,BC9 WT5,13.0,12.2509377,0.495602407
19,BC9 WT6,13.0,12.3871254,0.503420876
19,BC9 WT7,13.0,12.4282328,0.515513731
19,BC9 WT8,13.0,12.3656529,0.517178959
19,BC9 WT9,13.0,12.3475874,0.517915122
19,BC9 WT10,13.0,12.3177142,0.503960623
19,BC9 WT11,13.0,12.3359926,0.509477735
19,BC9 WT12,13.0,12.3896586,0.510364575
19,BC9 WT13,13.0,12.4178465,0.506836981
19,BC9 WT14,13.0,12.34081,0.491465976
19,BC9 WT15,13.0,12.253462,0.48046412
19,BC9 WT16,13.0,12.449069,0.48990903
19,BC9 WT17,13.5,12.9477214,0.517878203
19,BC9 WT18,14.0,13.2537681,0.493867171
19,BC9 WT19,18.0,17.094701,0.514045898
19,BC10 BD4,17.5,16.651467,0.495663511
19,BC10 BD5,17.5,16.4932894,0.485692128
19,BC10 BD6,17.0,16.2666922,0.517627461
19,BC10 BD7,16.5,15.257678,0.480576691
19,BC10 BD8,16.0,15.1685872,0.50051135
19,BC10 BD9,15.5,14.5553918,0.485485171
19,BC10 BD10,14.5,13.9063197,0.503075863
19,BC10 BE4,17.5,16.7709092,0.500344752
19,BC10 BE5,16.5,15.6280187,0.491238067
19,BC10 BE6,16.5,15.486454,0.47941583
19,BC10 BE7,16.0,15.2515535,0.494591452
19,BC10 BE8,16.0,15.0824136,0.494221967
19,BC10 BE9,16.0,15.2456365,0.511091023
19,BC10 BE10,16.5,15.3546247,0.480818475
19,BC10 BF4,17.0,15.9963201,0.480289787
19,BC10 BF5,16.5,15.4936601,0.480187253
19,BC10 BF6,16.5,15.5888648,0.487318094
19,BC10 BF7,16.5,15.491683,0.487772573
19,BC10 BF8,16.5,15.4816447,0.48204814
19,BC10 BF9,16.5,15.4616863,0.486390888
19,BC10 BF10,16.5,15.6110554,0.498033352
19,BC10 BG4,16.5,15.5606542,0.503693869
19,BC10 BG5,16.5,15.5523361,0.484519042
19,BC10 BG6,16.5,15.6195383,0.492039487
19,BC10 BG7,16.5,15.5883799,0.488518458
19,BC10 BG8,16.5,15.5667756,0.485966864
19,BC10 BG9,16.5,15.6483444,0.492180408
19,BC10 BG10,16.5,15.6603242,0.494182234
19,BC10 BH4,16.5,15.5953157,0.507789899
19,BC10 BH5,16.5,15.5735803,0.494393316
19,BC10 BH6,16.5,15.6129576,0.492961784
19,BC10 BH7,16.5,15.6098017,0.487796366
19,BC10 BH8,16.5,15.6217719,0.486778978
19,BC10 BH9,16.5,15.6187607,0.488092316
19,BC10 BH10,16.5,15.6629657,0.489392346
19,BC10 BJ4,16.5,15.6320782,0.509875697
19,BC10 BJ5,16.5,15.5700872,0.492150645
19,BC10 BJ6,16.5,15.5632119,0.489479826
19,BC10 BJ7,16.5,15.6126066,0.489812028
19,BC10 BJ8,16.5,15.6703206,0.487467253
19,BC10 BJ9,16.5,15.6795344,0.490709034
19,BC10 BJ10,16.5,15.7443561,0.492399646
19,BC10 BK3,16.5,15.6570265,0.505240787
19,BC10 BK4,16.5,15.6592986,0.505791792
19,BC10 BK5,16.5,15.5438642,0.490088757
19,BC10 BK6,16.5,15.5803019,0.488938158
19,BC10 BK7,16.5,15.6112598,0.489066346
19,BC10 BK8,16.5,15.6288072,0.488314997
19,BC10 BK9,16.5,15.6604078,0.490257717
19,BC10 BK10,16.5,15.7815133,0.493729285
19,BC10 BL4,16.5,15.6923405,0.511443924
19,BC10 BL5,16.5,15.6036609,0.486856245
19,BC10 BL6,16.5,15.5919885,0.490400882
19,BC10 BL7,16.5,15.6239574,0.489683401
19,BC10 BL8,16.5,15.6353074,0.486209351
19,BC10 BL9,16.5,15.7076867,0.489007442
19,BC10 BL10,16.5,15.8095259,0.493428375
19,BC10 BM4,16.5,15.6920556,0.511497603
19,BC10 BM5,16.5,15.6467977,0.494610545
19,BC10 BM6,16.5,15.6579237,0.495278168
19,BC10 BM7,16.5,15.6070372,0.486635959
19,BC10 BM8,16.5,15.6259111,0.486335646
19,BC10 BM9,16.5,15.6775947,0.486990472
19,BC10 BM10,16.5,15.7742819,0.489474606
19,BC10 BN4,16.5,15.6161293,0.506208203
19,BC10 BN5,16.5,15.7405968,0.493164377
19,BC10 BN6,16.5,15.6482686,0.492185778
19,BC10 BN7,16.5,15.6488454,0.488787828
19,BC10 BN8,16.5,15.6016873,0.486492572
19,BC10 BN9,16.5,15.5873886,0.489453319
19,BC10 BN10,16.5,15.7173329,0.489402132
19,BC10 BO4,16.5,15.8885591,0.519708157
19,BC10 BO5,16.5,15.5223042,0.482270211
19,BC10 BO6,16.0,15.5108148,0.517836477
19,BC10 BO7,16.5,15.6582654,0.490491125
19,BC10 BO8,16.5,15.7112007,0.490818737
19,BC10 BO9,16.5,15.6465785,0.490428995
19,BC10 BO10,16.5,15.6830714,0.490414766
19,BC10 BP4,17.5,16.5934285,0.492957897
19,BC10 BP5,16.5,15.6057028,0.497606891
19,BC10 BP6,16.5,15.581596,0.48045295
19,BC10 BP7,16.5,15.7019551,0.49586972
19,BC10 BP8,16.5,15.7250668,0.499516881
19,BC10 BP9,16.5,15.7032926,0.490092096
19,BC10 BP10,16.5,15.6455523,0.487940697
19,BC10 BQ4,17.5,16.8449051,0.506994079
19,BC10 BQ5,17.5,16.5807262,0.492522995
19,BC10 BQ6,17.0,15.9430663,0.48695088
19,BC10 BQ7,16.5,15.7047262,0.516724912
19,BC10 BQ8,16.5,15.7008606,0.518249593
19,BC10 BQ9,17.0,15.7344814,0.480693569
19,BC10 BQ10,16.5,15.7240301,0.518828827
19,BC10 BR10,17.0,15.8418006,0.483195728
19,BC10 WA1,18.5,17.1785305,0.482662201
19,BC10 WA2,14.0,13.1057268,0.499800368
19,BC10 WA3,13.5,12.9397738,0.510733918
19,BC10 WA4,13.0,12.5826093,0.500603953
19,BC10 WA5,13.0,12.4618223,0.499332079
19,BC10 WA6,13.5,12.719945,0.506919078
19,BC10 WA7,14.0,12.9898377,0.492513404
19,BC10 WA8,13.5,12.6857547,0.499647941
19,BC10 WA9,13.0,12.1665565,0.490262819
19,BC10 WA10,13.0,12.3744919,0.498271245
19,BC10 WB1,14.0,13.0988349,0.49711818
19,BC10 WB2,10.0,9.77132883,0.515387926
19,BC10 WB3,8.5,8.27822992,0.495347086
19,BC10 WB4,7.5,7.54599341,0.498443221
19,BC10 WB5,7.5,7.44400676,0.491593649
19,BC10 WB6,8.0,7.84076577,0.481095529
19,BC10 WB7,8.5,8.47897496,0.500390737
19,BC10 WB8,8.0,7.94671505,0.488858969
19,BC10 WB9,8.0,7.98752722,0.487234937
19,BC10 WB10,7.0,7.18912532,0.509947888
19,BC10 WC1,13.5,12.7724003,0.50080296
19,BC10 WC2,8.5,8.166072,0.488704132
19,BC10 WC3,6.0,5.77165082,0.497300161
19,BC10 WC4,5.5,5.3865359,0.514311572
19,BC10 WC5,6.0,5.91904034,0.505804212
19,BC10 WC6,6.5,6.61110297,0.509834782
19,BC10 WC7,6.5,6.96877291,0.518734616
19,BC10 WC8,6.5,6.60747846,0.514569705
19,BC10 WC9,7.0,6.89795417,0.481909342
19,BC10 WD1,13.0,12.3991472,0.505905919
19,BC10 WD2,7.5,7.6431541,0.493007303
19,BC10 WD3,5.5,5.20393873,0.507491105
19,BC10 WD4,5.5,5.26829191,0.513030874
19,BC10 WD5,6.0,5.75368514,0.49434816
19,BC10 WD6,6.5,6.54770972,0.507121222
19,BC10 WD7,6.5,6.48891585,0.507283111
19,BC10 WD8,6.5,6.50729971,0.513820857
19,BC10 WD9,6.5,6.12080061,0.490696603
19,BC10 WD10,6.0,6.15204821,0.515083525
19,BC10 WE1,13.0,12.3304447,0.487358866
19,BC10 WE2,7.5,7.16883703,0.48375926
19,BC10 WE3,6.0,5.83016058,0.507191335
19,BC10 WE4,6.0,5.97581252,0.512934051
19,BC10 WE5,6.5,6.48283489,0.510445587
19,BC10 WE6,6.5,6.55425242,0.518740083
19,BC10 WE7,6.5,6.41985195,0.508295253
19,BC10 WE8,6.5,6.42385027,0.510464531
19,BC10 WE9,6.5,6.29803016,0.498315362
19,BC10 WE10,6.5,6.51811356,0.514497919
19,BC10 WF1,13.5,12.4884901,0.487811565
19,BC10 WF2,8.0,7.5559382,0.480755357
19,BC10 WF3,6.0,5.96185561,0.51401531
19,BC10 WF4,6.0,5.96122182,0.521322837
19,BC10 WF5,7.0,6.61042329,0.48312981
19,BC10 WF6,7.0,6.60000637,0.477504766
19,BC10 WF7,6.5,6.45542205,0.513446851
19,BC10 WF8,6.5,6.46199065,0.510926655
19,BC10 WF9,6.5,6.36582227,0.50470498
19,BC10 WF10,6.5,6.42816896,0.508934046
19,BC10 WG1,13.5,12.6510642,0.49657106
19,BC10 WG2,8.0,7.81268082,0.49714535
19,BC10 WG3,6.5,6.46887942,0.501042976
19,BC10 WG4,6.5,6.27080499,0.49583547
19,BC10 WG5,6.5,6.45904738,0.514063795
19,BC10 WG6,6.5,6.47249642,0.519445207
19,BC10 WG7,6.5,6.45739128,0.516902279
19,BC10 WG8,6.5,6.47131117,0.515110641
19,BC10 WG9,6.5,6.47402729,0.512659248
19,BC10 WG10,6.5,6.44510686,0.510936873
